30-01-20,Mainland China,182,0,1
30-01-20,Mainland China,162,0,5
30-01-20,Mainland China,158,0,1
30-01-20,Mainland China,142,1,1
30-01-20,Mainland China,129,0,1
30-01-20,Mainland China,114,1,4
30-01-20,Mainland China,112,1,5
30-01-20,Mainland China,101,0,0
30-01-20,Mainland China,78,0,2
30-01-20,Mainland China,70,0,0
30-01-20,Mainland China,65,1,0
30-01-20,Mainland China,63,0,0
30-01-20,Mainland China,46,1,1
30-01-20,Mainland China,44,2,0
30-01-20,Mainland China,41,0,1
30-01-20,Mainland China,35,0,1
30-01-20,Mainland China,31,0,0
30-01-20,Mainland China,26,0,0
30-01-20,Mainland China,19,0,0
30-01-20,Mainland China,17,0,0
30-01-20,Mainland China,14,0,1
30-01-20,Mainland China,14,0,0
30-01-20,Mainland China,12,0,1
30-01-20,Hong Kong,10,0,0
30-01-20,Taiwan,9,0,0
30-01-20,Mainland China,8,0,0
30-01-20,Macau,7,0,0
30-01-20,Mainland China,1,0,0
30-01-20,US,1,0,0
30-01-20,US,1,0,0
30-01-20,US,2,0,0
30-01-20,US,1,0,0
30-01-20,Japan,11,0,1
30-01-20,Thailand,14,0,5
30-01-20,South Korea,4,0,0
30-01-20,Singapore,10,0,0
30-01-20,Vietnam,2,0,0
30-01-20,France,5,0,0
30-01-20,Nepal,1,0,0
30-01-20,Malaysia,8,0,0
30-01-20,Canada,2,0,0
30-01-20,Canada,1,0,0
30-01-20,Cambodia,1,0,0
30-01-20,Sri Lanka,1,0,0
30-01-20,Australia,4,0,2
30-01-20,Australia,2,0,0
30-01-20,Australia,3,0,0
30-01-20,Germany,4,0,0
30-01-20,Finland,1,0,0
30-01-20,United Arab Emirates,4,0,0
30-01-20,Philippines,1,0,0
30-01-20,India,1,0,0
31-01-20,Mainland China,5806,204,141
31-01-20,Mainland China,538,0,14
31-01-20,Mainland China,436,0,11
31-01-20,Mainland China,352,2,3
31-01-20,Mainland China,332,0,2
31-01-20,Mainland China,240,0,7
31-01-20,Mainland China,237,0,3
31-01-20,Mainland China,211,0,1
31-01-20,Mainland China,184,0,2
31-01-20,Mainland China,177,1,1
31-01-20,Mainland China,168,0,5
31-01-20,Mainland China,139,1,5
31-01-20,Mainland China,135,1,9
31-01-20,Mainland China,120,0,0
31-01-20,Mainland China,87,0,2
31-01-20,Mainland China,87,0,0
31-01-20,Mainland China,83,0,1
31-01-20,Mainland China,82,1,0
31-01-20,Mainland China,59,2,0
31-01-20,Mainland China,52,1,1
31-01-20,Mainland China,48,0,1
31-01-20,Mainland China,39,0,1
31-01-20,Mainland China,32,0,0
31-01-20,Mainland China,29,0,2
31-01-20,Mainland China,29,0,0
31-01-20,Mainland China,21,0,0
31-01-20,Mainland China,20,0,1
31-01-20,Mainland China,17,0,0
31-01-20,Mainland China,14,0,1
31-01-20,Hong Kong,12,0,0
31-01-20,Taiwan,10,0,0
31-01-20,Mainland China,8,0,0
31-01-20,Macau,7,0,0
31-01-20,Mainland China,1,0,0
31-01-20,Thailand,19,0,5
31-01-20,Japan,15,0,1
31-01-20,Singapore,13,0,0
31-01-20,South Korea,11,0,0
31-01-20,Malaysia,8,0,0
31-01-20,France,5,0,0
31-01-20,Germany,5,0,0
31-01-20,Australia,4,0,2
31-01-20,United Arab Emirates,4,0,0
31-01-20,Australia,3,0,0
31-01-20,US,2,0,0
31-01-20,US,2,0,0
31-01-20,Vietnam,2,0,0
31-01-20,Canada,2,0,0
31-01-20,Australia,2,0,0
31-01-20,Italy,2,0,0
31-01-20,UK,2,0,0
31-01-20,Russia,2,0,0
31-01-20,US,1,0,0
31-01-20,US,1,0,0
31-01-20,Nepal,1,0,0
31-01-20,Canada,1,0,0
31-01-20,Cambodia,1,0,0
31-01-20,Sri Lanka,1,0,0
31-01-20,Finland,1,0,0
31-01-20,Philippines,1,0,0
31-01-20,India,1,0,0
31-01-20,Sweden,1,0,0
01-02-20,Mainland China,7153,249,168
01-02-20,Mainland China,599,0,21
01-02-20,Mainland China,535,0,14
01-02-20,Mainland China,422,2,3
01-02-20,Mainland China,389,0,8
01-02-20,Mainland China,297,0,5
01-02-20,Mainland China,286,0,9
01-02-20,Mainland China,247,1,3
01-02-20,Mainland China,207,1,3
01-02-20,Mainland China,206,0,3
01-02-20,Mainland China,202,0,6
01-02-20,Mainland China,169,1,10
01-02-20,Mainland China,168,1,9
01-02-20,Mainland China,144,0,0
01-02-20,Mainland China,101,0,0
01-02-20,Mainland China,100,0,2
01-02-20,Mainland China,96,1,0
01-02-20,Mainland China,93,0,2
01-02-20,Mainland China,80,2,2
01-02-20,Mainland China,64,0,1
01-02-20,Mainland China,62,1,1
01-02-20,Mainland China,47,0,1
01-02-20,Mainland China,41,0,0
01-02-20,Mainland China,40,0,0
01-02-20,Mainland China,29,0,2
01-02-20,Mainland China,26,0,0
01-02-20,Mainland China,23,0,1
01-02-20,Japan,20,0,1
01-02-20,Thailand,19,0,5
01-02-20,Mainland China,18,0,0
01-02-20,Mainland China,17,0,1
01-02-20,Singapore,16,0,0
01-02-20,Hong Kong,13,0,0
01-02-20,South Korea,12,0,0
01-02-20,Taiwan,10,0,0
01-02-20,Mainland China,9,0,0
01-02-20,Malaysia,8,0,0
01-02-20,Germany,8,0,0
01-02-20,Macau,7,0,0
01-02-20,France,6,0,0
01-02-20,Vietnam,6,0,1
01-02-20,Australia,4,0,2
01-02-20,Australia,4,0,0
01-02-20,United Arab Emirates,4,0,0
01-02-20,Australia,3,0,0
01-02-20,Canada,3,0,0
01-02-20,Italy,2,0,0
01-02-20,Russia,2,0,0
01-02-20,UK,2,0,0
01-02-20,US,2,0,0
01-02-20,Australia,1,0,0
01-02-20,Cambodia,1,0,0
01-02-20,Canada,1,0,0
01-02-20,Finland,1,0,0
01-02-20,India,1,0,0
01-02-20,Mainland China,1,0,0
01-02-20,Nepal,1,0,0
01-02-20,Philippines,1,0,0
01-02-20,Spain,1,0,0
01-02-20,Sri Lanka,1,0,0
01-02-20,Sweden,1,0,0
01-02-20,US,1,0,0
01-02-20,US,1,0,0
01-02-20,US,1,0,0
01-02-20,US,1,0,0
01-02-20,US,1,0,0
01-02-20,US,1,0,0
02-02-20,Mainland China,11177,350,295
02-02-20,Mainland China,661,0,32
02-02-20,Mainland China,632,0,15
02-02-20,Mainland China,493,2,10
02-02-20,Mainland China,463,0,16
02-02-20,Mainland China,340,0,7
02-02-20,Mainland China,333,0,12
02-02-20,Mainland China,300,2,7
02-02-20,Mainland China,236,0,7
02-02-20,Mainland China,231,1,11
02-02-20,Mainland China,230,0,6
02-02-20,Mainland China,191,1,9
02-02-20,Mainland China,182,1,10
02-02-20,Mainland China,159,0,0
02-02-20,Mainland China,116,0,0
02-02-20,Mainland China,111,0,2
02-02-20,Mainland China,105,0,3
02-02-20,Mainland China,104,1,3
02-02-20,Mainland China,95,2,2
02-02-20,Mainland China,70,0,1
02-02-20,Mainland China,66,0,3
02-02-20,Mainland China,64,1,4
02-02-20,Mainland China,51,0,3
02-02-20,Mainland China,48,0,1
02-02-20,Mainland China,38,0,2
02-02-20,Mainland China,28,0,0
02-02-20,Mainland China,27,0,1
02-02-20,Mainland China,23,0,1
02-02-20,Mainland China,21,0,0
02-02-20,Japan,20,0,1
02-02-20,Thailand,19,0,5
02-02-20,Singapore,18,0,0
02-02-20,Hong Kong,15,0,0
02-02-20,South Korea,15,0,0
02-02-20,Mainland China,11,0,0
02-02-20,Germany,10,0,0
02-02-20,Taiwan,10,0,0
02-02-20,Macau,8,0,0
02-02-20,Malaysia,8,0,0
02-02-20,France,6,0,0
02-02-20,Vietnam,6,0,1
02-02-20,United Arab Emirates,5,0,0
02-02-20,Australia,4,0,2
02-02-20,Australia,4,0,0
02-02-20,Canada,3,0,0
02-02-20,Australia,2,0,0
02-02-20,Australia,2,0,0
02-02-20,India,2,0,0
02-02-20,Italy,2,0,0
02-02-20,Philippines,2,1,0
02-02-20,Russia,2,0,0
02-02-20,UK,2,0,0
02-02-20,US,2,0,0
02-02-20,Cambodia,1,0,0
02-02-20,Canada,1,0,0
02-02-20,Finland,1,0,0
02-02-20,Mainland China,1,0,0
02-02-20,Nepal,1,0,0
02-02-20,Spain,1,0,0
02-02-20,Sri Lanka,1,0,0
02-02-20,Sweden,1,0,0
02-02-20,US,1,0,0
02-02-20,US,1,0,0
02-02-20,US,1,0,0
02-02-20,US,1,0,0
02-02-20,US,1,0,0
02-02-20,US,1,0,0
03-02-20,Mainland China,13522,414,386
03-02-20,Mainland China,725,0,21
03-02-20,Mainland China,724,0,43
